# Every fact this catalog acts on, and which inputs decided it. See docs/FACTS.md.
# GENERATED by cmd/gen-gcp. Do not hand-edit.
# A source prefixed ! said the opposite and was overruled.
#
# type	path	fact	value	sources
gcp.metricdescriptor		delete_url	{+name}	discovery
gcp.metricdescriptor		lock_field	none	default
gcp.metricdescriptor		patch_one_field	false	default
gcp.metricdescriptor		setters	none	default
gcp.metricdescriptor		timeout	60	default
gcp.metricdescriptor		update_await	none	default
gcp.metricdescriptor		update_mask	none	default
gcp.metricdescriptor		update_verb	none	!mm
gcp.metricdescriptor	labels	immutable	true	mm
gcp.metricdescriptor	labels	unordered	true	mm
gcp.metricdescriptor	labels[].key	required	true	mm
gcp.metricdescriptor	launchStage	immutable	true	mm
gcp.metricdescriptor	launchStage	input_only	true	mm
gcp.metricdescriptor	metadata	input_only	true	mm
gcp.metricdescriptor	metricKind	immutable	true	mm
gcp.metricdescriptor	metricKind	required	true	mm
gcp.metricdescriptor	monitoredResourceTypes	output	true	mm
gcp.metricdescriptor	monitoredResourceTypes	unordered	true	mm
gcp.metricdescriptor	name	output	true	mm
gcp.metricdescriptor	type_value	immutable	true	mm
gcp.metricdescriptor	type_value	required	true	mm
gcp.metricdescriptor	valueType	immutable	true	mm
gcp.metricdescriptor	valueType	required	true	mm
gcp.mirroringdeployment		clear_before_delete	none	default
gcp.mirroringdeployment		create_await	longrunning	discovery
gcp.mirroringdeployment		create_url	projects/{{project}}/locations/{{location}}/mirroringDeployments?mirroringDeploymentId={{mirroring_deployment_id}}	mm
gcp.mirroringdeployment		create_verb	POST	discovery
gcp.mirroringdeployment		delete_await	longrunning	discovery
gcp.mirroringdeployment		delete_url	projects/{{project}}/locations/{{location}}/mirroringDeployments/{{mirroring_deployment_id}}	mm
gcp.mirroringdeployment		lock_field	none	default
gcp.mirroringdeployment		patch_one_field	false	default
gcp.mirroringdeployment		setters	none	default
gcp.mirroringdeployment		timeout	1200	default
gcp.mirroringdeployment		update_await	longrunning	discovery
gcp.mirroringdeployment		update_mask	query	mm
gcp.mirroringdeployment		update_verb	PATCH	mm
gcp.mirroringdeployment	createTime	output	true	discovery+mm
gcp.mirroringdeployment	forwardingRule	immutable	true	discovery+mm
gcp.mirroringdeployment	forwardingRule	required	true	mm
gcp.mirroringdeployment	mirroringDeploymentGroup	immutable	true	discovery+mm
gcp.mirroringdeployment	mirroringDeploymentGroup	required	true	mm
gcp.mirroringdeployment	mirroring_deployment_id	immutable	true	mm
gcp.mirroringdeployment	mirroring_deployment_id	required	true	mm
gcp.mirroringdeployment	name	immutable	true	discovery+mm
gcp.mirroringdeployment	name	output	true	mm
gcp.mirroringdeployment	reconciling	output	true	discovery+mm
gcp.mirroringdeployment	state	output	true	discovery+mm
gcp.mirroringdeployment	updateTime	output	true	discovery+mm
gcp.mirroringdeploymentgroup		clear_before_delete	none	default
gcp.mirroringdeploymentgroup		create_await	longrunning	discovery
gcp.mirroringdeploymentgroup		create_url	projects/{{project}}/locations/{{location}}/mirroringDeploymentGroups?mirroringDeploymentGroupId={{mirroring_deployment_group_id}}	mm
gcp.mirroringdeploymentgroup		create_verb	POST	discovery
gcp.mirroringdeploymentgroup		delete_await	longrunning	discovery
gcp.mirroringdeploymentgroup		delete_url	projects/{{project}}/locations/{{location}}/mirroringDeploymentGroups/{{mirroring_deployment_group_id}}	mm
gcp.mirroringdeploymentgroup		lock_field	none	default
gcp.mirroringdeploymentgroup		patch_one_field	false	default
gcp.mirroringdeploymentgroup		setters	none	default
gcp.mirroringdeploymentgroup		timeout	1200	default
gcp.mirroringdeploymentgroup		update_await	longrunning	discovery
gcp.mirroringdeploymentgroup		update_mask	query	mm
gcp.mirroringdeploymentgroup		update_verb	PATCH	mm
gcp.mirroringdeploymentgroup	connectedEndpointGroups	output	true	discovery+mm
gcp.mirroringdeploymentgroup	connectedEndpointGroups[].name	output	true	discovery+mm
gcp.mirroringdeploymentgroup	createTime	output	true	discovery+mm
gcp.mirroringdeploymentgroup	locations	output	true	discovery+mm
gcp.mirroringdeploymentgroup	locations	unordered	true	mm
gcp.mirroringdeploymentgroup	locations[].location	output	true	discovery+mm
gcp.mirroringdeploymentgroup	locations[].state	output	true	discovery+mm
gcp.mirroringdeploymentgroup	mirroring_deployment_group_id	immutable	true	mm
gcp.mirroringdeploymentgroup	mirroring_deployment_group_id	required	true	mm
gcp.mirroringdeploymentgroup	name	immutable	true	discovery+mm
gcp.mirroringdeploymentgroup	name	output	true	mm
gcp.mirroringdeploymentgroup	nestedDeployments	output	true	discovery
gcp.mirroringdeploymentgroup	nestedDeployments[].name	output	true	discovery
gcp.mirroringdeploymentgroup	nestedDeployments[].state	output	true	discovery
gcp.mirroringdeploymentgroup	network	immutable	true	discovery+mm
gcp.mirroringdeploymentgroup	network	required	true	mm
gcp.mirroringdeploymentgroup	reconciling	output	true	discovery+mm
gcp.mirroringdeploymentgroup	state	output	true	discovery+mm
gcp.mirroringdeploymentgroup	updateTime	output	true	discovery+mm
gcp.mirroringendpointgroup		clear_before_delete	none	default
gcp.mirroringendpointgroup		create_await	longrunning	discovery
gcp.mirroringendpointgroup		create_url	projects/{{project}}/locations/{{location}}/mirroringEndpointGroups?mirroringEndpointGroupId={{mirroring_endpoint_group_id}}	mm
gcp.mirroringendpointgroup		create_verb	POST	discovery
gcp.mirroringendpointgroup		delete_await	longrunning	discovery
gcp.mirroringendpointgroup		delete_url	projects/{{project}}/locations/{{location}}/mirroringEndpointGroups/{{mirroring_endpoint_group_id}}	mm
gcp.mirroringendpointgroup		lock_field	none	default
gcp.mirroringendpointgroup		patch_one_field	false	default
gcp.mirroringendpointgroup		setters	none	default
gcp.mirroringendpointgroup		timeout	1200	default
gcp.mirroringendpointgroup		update_await	longrunning	discovery
gcp.mirroringendpointgroup		update_mask	query	mm
gcp.mirroringendpointgroup		update_verb	PATCH	mm
gcp.mirroringendpointgroup	associations	output	true	discovery+mm
gcp.mirroringendpointgroup	associations	unordered	true	mm
gcp.mirroringendpointgroup	associations[].name	output	true	discovery+mm
gcp.mirroringendpointgroup	associations[].network	output	true	discovery+mm
gcp.mirroringendpointgroup	associations[].state	output	true	discovery+mm
gcp.mirroringendpointgroup	connectedDeploymentGroups	output	true	discovery+mm
gcp.mirroringendpointgroup	connectedDeploymentGroups	unordered	true	mm
gcp.mirroringendpointgroup	connectedDeploymentGroups[].locations	output	true	discovery+mm
gcp.mirroringendpointgroup	connectedDeploymentGroups[].locations	unordered	true	mm
gcp.mirroringendpointgroup	connectedDeploymentGroups[].locations[].location	output	true	discovery+mm
gcp.mirroringendpointgroup	connectedDeploymentGroups[].locations[].state	output	true	discovery+mm
gcp.mirroringendpointgroup	connectedDeploymentGroups[].name	output	true	discovery+mm
gcp.mirroringendpointgroup	createTime	output	true	discovery+mm
gcp.mirroringendpointgroup	mirroringDeploymentGroup	immutable	true	discovery+mm
gcp.mirroringendpointgroup	mirroring_endpoint_group_id	immutable	true	mm
gcp.mirroringendpointgroup	mirroring_endpoint_group_id	required	true	mm
gcp.mirroringendpointgroup	name	immutable	true	discovery+mm
gcp.mirroringendpointgroup	name	output	true	mm
gcp.mirroringendpointgroup	reconciling	output	true	discovery+mm
gcp.mirroringendpointgroup	state	output	true	discovery+mm
gcp.mirroringendpointgroup	type_value	immutable	true	discovery+mm
gcp.mirroringendpointgroup	updateTime	output	true	discovery+mm
gcp.mirroringendpointgroupassociation		clear_before_delete	none	default
gcp.mirroringendpointgroupassociation		create_await	longrunning	discovery
gcp.mirroringendpointgroupassociation		create_url	projects/{{project}}/locations/{{location}}/mirroringEndpointGroupAssociations?mirroringEndpointGroupAssociationId={{mirroring_endpoint_group_association_id}}	mm
gcp.mirroringendpointgroupassociation		create_verb	POST	discovery
gcp.mirroringendpointgroupassociation		delete_await	longrunning	discovery
gcp.mirroringendpointgroupassociation		delete_url	projects/{{project}}/locations/{{location}}/mirroringEndpointGroupAssociations/{{mirroring_endpoint_group_association_id}}	mm
gcp.mirroringendpointgroupassociation		lock_field	none	default
gcp.mirroringendpointgroupassociation		patch_one_field	false	default
gcp.mirroringendpointgroupassociation		setters	none	default
gcp.mirroringendpointgroupassociation		timeout	1200	default
gcp.mirroringendpointgroupassociation		update_await	longrunning	discovery
gcp.mirroringendpointgroupassociation		update_mask	query	mm
gcp.mirroringendpointgroupassociation		update_verb	PATCH	mm
gcp.mirroringendpointgroupassociation	createTime	output	true	discovery+mm
gcp.mirroringendpointgroupassociation	locations	output	true	discovery+mm
gcp.mirroringendpointgroupassociation	locations	unordered	true	mm
gcp.mirroringendpointgroupassociation	locationsDetails	output	true	discovery+mm
gcp.mirroringendpointgroupassociation	locationsDetails[].location	output	true	discovery+mm
gcp.mirroringendpointgroupassociation	locationsDetails[].state	output	true	discovery+mm
gcp.mirroringendpointgroupassociation	locations[].location	output	true	discovery+mm
gcp.mirroringendpointgroupassociation	locations[].state	output	true	discovery+mm
gcp.mirroringendpointgroupassociation	mirroringEndpointGroup	immutable	true	discovery+mm
gcp.mirroringendpointgroupassociation	mirroringEndpointGroup	required	true	mm
gcp.mirroringendpointgroupassociation	mirroring_endpoint_group_association_id	immutable	true	mm
gcp.mirroringendpointgroupassociation	mirroring_endpoint_group_association_id	required	true	mm
gcp.mirroringendpointgroupassociation	name	immutable	true	discovery+mm
gcp.mirroringendpointgroupassociation	name	output	true	mm
gcp.mirroringendpointgroupassociation	network	immutable	true	discovery+mm
gcp.mirroringendpointgroupassociation	network	required	true	mm
gcp.mirroringendpointgroupassociation	networkCookie	output	true	discovery
gcp.mirroringendpointgroupassociation	reconciling	output	true	discovery+mm
gcp.mirroringendpointgroupassociation	state	output	true	discovery+mm
gcp.mirroringendpointgroupassociation	updateTime	output	true	discovery+mm
gcp.monitoring.group		clear_before_delete	none	default
gcp.monitoring.group		create_await	none	discovery
gcp.monitoring.group		create_url	projects/{{project}}/groups	mm
gcp.monitoring.group		create_verb	POST	discovery
gcp.monitoring.group		delete_await	none	discovery
gcp.monitoring.group		delete_url	{+name}	discovery
gcp.monitoring.group		lock_field	none	default
gcp.monitoring.group		patch_one_field	false	default
gcp.monitoring.group		setters	none	default
gcp.monitoring.group		timeout	60	default
gcp.monitoring.group		update_await	none	default
gcp.monitoring.group		update_mask	none	default
gcp.monitoring.group		update_verb	none	default
gcp.monitoring.group	displayName	required	true	mm
gcp.monitoring.group	filter	required	true	mm
gcp.monitoring.group	name	output	true	discovery+mm
gcp.monitoring.group	parentName	equivalence	self_link	mm
gcp.monitoring.service		clear_before_delete	none	default
